route_id,service_id,trip_id,trip_headsign,block_id,direction_id,shape_id
98,31,828694,"Norristown Transportation Ctr",6271,1,270250
98,31,828695,"Norristown Transportation Ctr",6274,1,270250
98,31,828696,"Norristown Transportation Ctr",6142,1,270250
98,31,828697,"Norristown Transportation Ctr",6274,1,270250
98,31,828698,"Norristown Transportation Ctr",6272,1,270250
98,31,828699,"Norristown Transportation Ctr",6142,1,270250
98,31,828700,"Norristown Transportation Ctr",6272,1,270250
99,31,829082,"Phoenixville",6161,0,270258
99,31,829083,"Phoenixville",6164,0,270258
99,31,829084,"Phoenixville",6163,0,270258
99,31,829085,"Phoenixville",6161,0,270259
99,31,829086,"Phoenixville",6161,0,270258
99,31,829087,"Phoenixville",6162,0,270258
99,31,829088,"Phoenixville",6161,0,270258
99,31,829089,"Phoenixville",6163,0,270258
99,31,829090,"Phoenixville",6162,0,270259
99,31,829091,"Phoenixville",6095,0,270258
99,31,829092,"Phoenixville",6103,0,270258
99,31,829093,"Phoenixville",6102,0,270258
99,31,829094,"Phoenixville",6164,0,270258
99,31,829095,"Phoenixville",6163,0,270258
99,31,829096,"Phoenixville",6161,0,270258
99,31,829097,"Phoenixville",6164,0,270258
99,31,829098,"Phoenixville",6163,0,270258
99,31,829099,"Norristown Transportation Ctr",6103,1,270263
99,31,829100,"Norristown Transportation Ctr",6102,1,270263
99,31,829101,"Norristown Transportation Ctr",6164,1,270263
99,31,829102,"Norristown Transportation Ctr",6163,1,270263
99,31,829103,"Norristown Transportation Ctr",6161,1,270263
99,31,829104,"Norristown Transportation Ctr",6164,1,270263
99,31,829105,"Norristown Transportation Ctr",6163,1,270263
99,31,829106,"Norristown Transportation Ctr",6161,1,270263
99,31,829107,"Norristown Transportation Ctr",6164,1,270263
99,31,829108,"Norristown Transportation Ctr",6163,1,270263
99,31,829109,"Norristown Transportation Ctr",6161,1,270263
99,31,829110,"Norristown Transportation Ctr",6162,1,270263
99,31,829111,"Norristown Transportation Ctr",6163,1,270263
99,31,829112,"Norristown Transportation Ctr",6161,1,270263
99,31,829113,"Norristown Transportation Ctr",6162,1,270263
99,31,829114,"Norristown Transportation Ctr",6161,1,270264
101,40,905863,"Media",4101,0,269802
101,40,905864,"Media",4104,0,269802
101,40,905865,"Media",4104,0,269802
101,40,905866,"Media",4101,0,269802
101,40,905867,"Media",4102,0,269802
101,40,905868,"Media",4114,0,269802
101,40,905869,"Media",4103,0,269802
101,40,905870,"Media",4111,0,269802
101,40,905871,"Media",4107,0,269802
101,40,905872,"Media",4102,0,269802
101,40,905873,"Media",4104,0,269802
101,40,905874,"Media",4114,0,269802
101,40,905875,"Media",4102,0,269802
101,40,905876,"Media",4107,0,269802
101,40,905877,"Media",4104,0,269802
101,40,905878,"Media",4114,0,269802
101,40,905879,"Media",4114,0,269802
101,40,905880,"Media",4111,0,269802
101,40,905881,"Providence Road",4102,0,269803
101,40,905882,"Media",4101,0,269802
101,40,905883,"Media",4105,0,269802
101,40,905884,"Providence Road",4101,0,269803
101,40,905885,"Media",4104,0,269802
101,40,905886,"Media",4101,0,269802
101,40,905887,"Media",4110,0,269802
101,40,905888,"Media",4107,0,269802
101,40,905889,"Media",4108,0,269802
101,40,905890,"Media",4104,0,269802
101,40,905891,"Media",4101,0,269802
101,40,905892,"Media",4102,0,269802
101,40,905893,"Media",4103,0,269802
101,40,905894,"Media",4114,0,269802
101,40,905895,"Media",4103,0,269802
101,40,905896,"Media",4104,0,269802
101,40,905897,"Media",4102,0,269802
101,40,905898,"Media",4107,0,269802
101,40,905899,"Media",4101,0,269802
101,40,905900,"Media",4106,0,269802
101,40,905901,"Media",4103,0,269802
101,40,905902,"Media",4104,0,269802
101,40,905903,"Media",4102,0,269802
101,40,905904,"Media",4103,0,269802
101,40,905905,"Woodland Avenue",4103,0,269800
101,40,905906,"Media",4106,0,269802
101,40,905907,"Media",4106,0,269802
101,40,905908,"Media",4110,0,269802
101,40,905909,"Media",4107,0,269802
101,40,905910,"Media",4101,0,269802
101,40,905911,"Media",4106,0,269802
101,40,905912,"Media",4106,0,269802
101,40,905913,"69th Street Transportation Ctr",4103,1,269806
101,40,905914,"69th Street Transportation Ctr",4106,1,269806
101,40,905915,"69th Street Transportation Ctr",4103,1,269806
101,40,905916,"69th Street Transportation Ctr",4104,1,269806
101,40,905917,"69th Street Transportation Ctr",4102,1,269806
101,40,905918,"69th Street Transportation Ctr",4107,1,269806
101,40,905919,"69th Street Transportation Ctr",4101,1,269806
101,40,905920,"69th Street Transportation Ctr",4104,1,269806
101,40,905921,"69th Street Transportation Ctr",4114,1,269806
101,40,905922,"69th Street Transportation Ctr",4103,1,269806
101,40,905923,"69th Street Transportation Ctr",4111,1,269806
101,40,905924,"69th Street Transportation Ctr",4107,1,269806
101,40,905925,"69th Street Transportation Ctr",4102,1,269806
101,40,905926,"69th Street Transportation Ctr",4104,1,269806
101,40,905927,"69th Street Transportation Ctr",4114,1,269806
101,40,905928,"69th Street Transportation Ctr",4107,1,269806
101,40,905929,"69th Street Transportation Ctr",4106,1,269806
101,40,905930,"69th Street Transportation Ctr",4103,1,269806
101,40,905931,"69th Street Transportation Ctr",4104,1,269806
101,40,905932,"69th Street Transportation Ctr",4102,1,269806
101,40,905933,"69th Street Transportation Ctr",4106,1,269806
101,40,905934,"69th Street Transportation Ctr",4114,1,269806
101,40,905935,"69th Street Transportation Ctr",4101,1,269806
101,40,905936,"69th Street Transportation Ctr",4101,1,269804
101,40,905937,"69th Street Transportation Ctr",4104,1,269806
101,40,905938,"69th Street Transportation Ctr",4105,1,269806
101,40,905939,"69th Street Transportation Ctr",4103,1,269806
101,40,905940,"69th Street Transportation Ctr",4101,1,269806
101,40,905941,"69th Street Transportation Ctr",4114,1,269806
101,40,905942,"69th Street Transportation Ctr",4102,1,269806
101,40,905943,"69th Street Transportation Ctr",4102,1,269806
101,40,905944,"69th Street Transportation Ctr",4104,1,269806
101,40,905945,"69th Street Transportation Ctr",4114,1,269806
101,40,905946,"69th Street Transportation Ctr",4101,1,269806
101,40,905947,"69th Street Transportation Ctr",4104,1,269806
101,40,905948,"69th Street Transportation Ctr",4101,1,269806
101,40,905949,"69th Street Transportation Ctr",4111,1,269806
101,40,905950,"69th Street Transportation Ctr",4102,1,269804
101,40,905951,"69th Street Transportation Ctr",4102,1,269806
101,40,905952,"69th Street Transportation Ctr",4106,1,269806
101,40,905953,"69th Street Transportation Ctr",4101,1,269806
101,40,905954,"69th Street Transportation Ctr",4110,1,269806
101,40,905955,"69th Street Transportation Ctr",4107,1,269806
101,40,905956,"69th Street Transportation Ctr",4108,1,269806
101,40,905957,"69th Street Transportation Ctr",4104,1,269806
101,40,905958,"69th Street Transportation Ctr",4103,1,269805
101,40,905959,"69th Street Transportation Ctr",4110,1,269806
101,40,905960,"69th Street Transportation Ctr",4107,1,269806
101,40,905961,"69th Street Transportation Ctr",4101,1,269806
101,40,905962,"69th Street Transportation Ctr",4106,1,269806
102,40,905963,"Sharon Hill",4111,0,269808
102,40,905964,"Sharon Hill",4101,0,269808
102,40,905965,"Sharon Hill",4107,0,269808
102,40,905966,"Sharon Hill",4102,0,269808
102,40,905967,"Sharon Hill",4104,0,269808
102,40,905968,"Sharon Hill",4103,0,269808
102,40,905969,"Sharon Hill",4106,0,269808
102,40,905970,"Sharon Hill",4101,0,269808
102,40,905971,"Sharon Hill",4107,0,269808
102,40,905972,"Sharon Hill",4102,0,269808
102,40,905973,"Sharon Hill",4107,0,269808
102,40,905974,"Sharon Hill",4104,0,269808
102,40,905975,"Sharon Hill",4103,0,269808
102,40,905976,"Sharon Hill",4102,0,269808
102,40,905977,"Sharon Hill",4105,0,269808
102,40,905978,"Sharon Hill",4102,0,269808
102,40,905979,"Sharon Hill",4101,0,269808
102,40,905980,"Sharon Hill",4106,0,269808
102,40,905981,"Sharon Hill",4107,0,269808
102,40,905982,"Sharon Hill",4101,0,269808
102,40,905983,"Sharon Hill",4114,0,269808
102,40,905984,"Sharon Hill",4113,0,269808
102,40,905985,"Sharon Hill",4106,0,269808
102,40,905986,"Sharon Hill",4101,0,269808
102,40,905987,"Sharon Hill",4113,0,269808
102,40,905988,"Sharon Hill",4101,0,269808
102,40,905989,"Sharon Hill",4111,0,269808
102,40,905990,"Sharon Hill",4107,0,269808
102,40,905991,"Sharon Hill",4102,0,269808
102,40,905992,"Sharon Hill",4111,0,269808
102,40,905993,"Sharon Hill",4107,0,269808
102,40,905994,"Sharon Hill",4102,0,269808
102,40,905995,"Sharon Hill",4111,0,269808
102,40,905996,"Sharon Hill",4107,0,269808
102,40,905997,"Sharon Hill",4102,0,269808
102,40,905998,"Sharon Hill",4107,0,269808
102,40,905999,"Sharon Hill",4107,0,269808
102,40,906000,"Sharon Hill",4115,0,269808
102,40,906001,"Sharon Hill",4104,0,269808
102,40,906002,"Sharon Hill",4104,0,269808
102,40,906003,"Sharon Hill",4111,0,269808
102,40,906004,"Sharon Hill",4107,0,269808
102,40,906005,"Sharon Hill",4108,0,269808
102,40,906006,"Sharon Hill",4104,0,269808
102,40,906007,"Sharon Hill",4105,0,269808
102,40,906008,"Sharon Hill",4102,0,269808
102,40,906009,"Sharon Hill",4103,0,269808
102,40,906010,"Sharon Hill",4101,0,269808
102,40,906011,"Sharon Hill",4113,0,269808
102,40,906012,"Sharon Hill",4106,0,269808
102,40,906015,"Sharon Hill",4111,0,269808
102,40,906016,"Sharon Hill",4113,0,269808
102,40,906017,"Sharon Hill",4115,0,269808
102,40,906018,"69th Street Transportation Ctr",4111,1,269813
102,40,906019,"69th Street Transportation Ctr",4101,1,269813
102,40,906020,"69th Street Transportation Ctr",4107,1,269813
102,40,906021,"69th Street Transportation Ctr",4102,1,269813
102,40,906022,"69th Street Transportation Ctr",4104,1,269813
102,40,906023,"69th Street Transportation Ctr",4103,1,269813
102,40,906024,"69th Street Transportation Ctr",4106,1,269813
102,40,906025,"69th Street Transportation Ctr",4101,1,269813
102,40,906026,"69th Street Transportation Ctr",4107,1,269813
102,40,906027,"69th Street Transportation Ctr",4104,1,269813
102,40,906028,"69th Street Transportation Ctr",4107,1,269813
102,40,906029,"69th Street Transportation Ctr",4102,1,269813
102,40,906030,"69th Street Transportation Ctr",4104,1,269813
102,40,906031,"69th Street Transportation Ctr",4103,1,269813
102,40,906032,"69th Street Transportation Ctr",4102,1,269813
102,40,906033,"69th Street Transportation Ctr",4105,1,269813
102,40,906034,"69th Street Transportation Ctr",4106,1,269813
102,40,906035,"69th Street Transportation Ctr",4107,1,269813
102,40,906036,"69th Street Transportation Ctr",4106,1,269813
102,40,906037,"69th Street Transportation Ctr",4101,1,269813
102,40,906038,"69th Street Transportation Ctr",4107,1,269813
102,40,906039,"69th Street Transportation Ctr",4104,1,269813
102,40,906040,"69th Street Transportation Ctr",4102,1,269813
102,40,906041,"69th Street Transportation Ctr",4101,1,269813
102,40,906042,"69th Street Transportation Ctr",4104,1,269813
102,40,906043,"69th Street Transportation Ctr",4101,1,269813
102,40,906044,"69th Street Transportation Ctr",4115,1,269813
102,40,906045,"69th Street Transportation Ctr",4113,1,269813
102,40,906046,"69th Street Transportation Ctr",4106,1,269813
102,40,906047,"69th Street Transportation Ctr",4101,1,269813
102,40,906048,"69th Street Transportation Ctr",4115,1,269813
102,40,906049,"69th Street Transportation Ctr",4113,1,269813
102,40,906050,"69th Street Transportation Ctr",4101,1,269813
102,40,906051,"69th Street Transportation Ctr",4111,1,269813
102,40,906052,"69th Street Transportation Ctr",4107,1,269813
102,40,906053,"69th Street Transportation Ctr",4102,1,269813
102,40,906054,"69th Street Transportation Ctr",4111,1,269813
102,40,906055,"69th Street Transportation Ctr",4107,1,269813
102,40,906056,"69th Street Transportation Ctr",4102,1,269813
102,40,906057,"69th Street Transportation Ctr",4111,1,269813
102,40,906058,"69th Street Transportation Ctr",4107,1,269813
102,40,906059,"69th Street Transportation Ctr",4102,1,269813
102,40,906060,"69th Street Transportation Ctr",4107,1,269813
102,40,906061,"69th Street Transportation Ctr",4107,1,269813
102,40,906062,"69th Street Transportation Ctr",4105,1,269813
102,40,906063,"69th Street Transportation Ctr",4114,1,269813
102,40,906064,"69th Street Transportation Ctr",4108,1,269813
102,40,906065,"69th Street Transportation Ctr",4102,1,269813
102,40,906066,"69th Street Transportation Ctr",4111,1,269813
102,40,906067,"69th Street Transportation Ctr",4103,1,269813
102,40,906068,"69th Street Transportation Ctr",4113,1,269813
102,40,906071,"69th Street Transportation Ctr",4111,1,269813
102,40,906072,"69th Street Transportation Ctr",4113,1,269813
102,40,16900,"Sharon Hill",4109,0,269808
102,40,16901,"Sharon Hill",4112,0,269808
102,40,16902,"69th Street Transportation Ctr",4109,1,269813
102,40,16903,"69th Street Transportation Ctr",4112,1,269813
103,40,814983,"Ardmore via Brookline",4202,0,269815
103,40,814984,"Ardmore via Brookline",4201,0,269815
103,40,814985,"Ardmore via Brookline",4203,0,269815
103,40,814986,"Ardmore via Brookline",4202,0,269815
103,40,814987,"Ardmore via Brookline",4201,0,269815
103,40,814988,"77th-City",4476,0,271894
103,40,814989,"City-Haverford",4301,0,271895
103,40,814990,"City-Haverford",4333,0,269814
103,40,814991,"Ardmore via Brookline",4410,0,269815
103,40,814992,"Ardmore via Brookline",4202,0,269815
103,40,814993,"Ardmore via Brookline",4410,0,269815
103,40,814994,"Ardmore via Brookline",4204,0,269815
103,40,814995,"Ardmore via Brookline",4205,0,269815
103,40,814996,"Ardmore via Brookline",4202,0,269815
103,40,814997,"Ardmore via Brookline",4202,0,269815
103,40,814998,"Ardmore via Brookline",4204,0,269815
103,40,814999,"Ardmore via Brookline",4205,0,269815
103,40,815000,"Ardmore via Brookline",4202,0,269815
103,40,815001,"Ardmore via Brookline",4204,0,269815
103,40,815002,"Ardmore via Brookline",4202,0,269815
103,40,815003,"Ardmore via Brookline",4204,0,269815
103,40,815004,"Ardmore via Brookline",4202,0,269815
103,40,815005,"Ardmore via Brookline",4204,0,269815
103,40,815006,"Ardmore via Brookline",4202,0,269815
103,40,815007,"Ardmore via Brookline",4204,0,269815
103,40,815008,"Ardmore via Brookline",4203,0,269815
103,40,815010,"69th Street Transportation Ctr",4202,1,269818
103,40,815011,"69th Street Transportation Ctr",4204,1,269818
103,40,815012,"69th Street Transportation Ctr",4202,1,269818
103,40,815013,"69th Street Transportation Ctr",4204,1,269818
103,40,815014,"69th Street Transportation Ctr",4202,1,269818
103,40,815015,"69th Street Transportation Ctr",4201,1,269818
103,40,815016,"69th Street Transportation Ctr",4203,1,269818
103,40,815017,"69th Street Transportation Ctr",4204,1,269817
103,40,815018,"69th Street Transportation Ctr",4203,1,269817
103,40,815019,"69th Street Transportation Ctr",4202,1,269818
103,40,815020,"69th Street Transportation Ctr",4204,1,269817
103,40,815021,"69th Street Transportation Ctr",4201,1,269818
103,40,815022,"69th Street Transportation Ctr",4202,1,269818
103,40,815023,"69th Street Transportation Ctr",4204,1,269817
103,40,815024,"69th Street Transportation Ctr",4201,1,269817
103,40,815025,"69th Street Transportation Ctr",4476,1,271893
103,40,815026,"69th Street Transportation Ctr",4202,1,269818
103,40,815027,"69th Street Transportation Ctr",4204,1,269818
103,40,815028,"69th Street Transportation Ctr",4410,1,271892
103,40,815029,"69th Street Transportation Ctr",4202,1,269818
103,40,815030,"69th Street Transportation Ctr",4410,1,269818
103,40,815031,"69th Street Transportation Ctr",4202,1,269818
103,40,815032,"69th Street Transportation Ctr",4204,1,269818
103,40,815033,"69th Street Transportation Ctr",4205,1,269818
103,40,815034,"69th Street Transportation Ctr",4202,1,269818
103,40,815035,"69th Street Transportation Ctr",4204,1,269818
103,40,815036,"69th Street Transportation Ctr",4205,1,269818
103,40,815037,"69th Street Transportation Ctr",4202,1,269818
103,40,815038,"69th Street Transportation Ctr",4204,1,269818
103,40,815039,"69th Street Transportation Ctr",4205,1,269818
103,40,815040,"69th Street Transportation Ctr",4201,1,269817
104,40,815318,"Newtown Square Corporate Campus",4572,0,269824
104,40,815319,"West Chester University",4232,0,269821
104,40,815321,"West Chester University",4222,0,269821
104,40,815322,"Newtown Square Corporate Campus",4455,0,269824
104,40,815323,"Newtown Square Corporate Campus",4472,0,269824
104,40,815324,"West Chester University",4233,0,269821
104,40,815325,"West Chester University",4654,0,269821
104,40,815326,"Newtown Square Corporate Campus",4632,0,269824
104,40,815327,"West Chester University",4472,0,269821
104,40,815328,"West Chester University",4631,0,269821
104,40,815329,"Newtown Square Corporate Campus",4232,0,269824
104,40,815330,"West Chester University",4221,0,269821
104,40,815331,"West Chester University",4223,0,269821
104,40,815332,"West Chester University",4222,0,269821
104,40,815333,"West Chester University",4224,0,269821
104,40,815334,"Express West Chester University",4226,0,269827
104,40,815335,"Express West Chester University",4221,0,269826
104,40,815336,"West Chester University",4229,0,269821
104,40,815337,"West Chester University",4224,0,269821
104,40,815338,"Newtown Square Corporate Campus",4438,0,269825
104,40,815339,"Newtown Square Corporate Campus",4631,0,269824
104,40,815340,"West Chester University",4222,0,269821
104,40,815341,"Newtown Square Corporate Campus",4689,0,269825
104,40,815342,"West Chester University",4224,0,269821
104,40,815343,"Newtown Square Corporate Campus",4230,0,269825
104,40,815344,"West Chester University",4223,0,269821
104,40,815345,"West Chester University",4221,0,269821
104,40,815346,"West Chester University",4471,0,269821
104,40,815347,"West Chester University",4571,0,269821
104,40,815348,"West Chester University",4477,0,269821
104,40,815349,"West Chester University",4572,0,269821
104,40,815350,"Newtown Square Corporate Campus",4222,0,269824
104,40,815351,"West Chester University",4225,0,269821
104,40,815352,"West Chester University",4654,0,269820
104,40,815353,"West Chester University",4476,0,269820
104,40,815354,"West Chester University",4232,0,269820
104,40,815355,"Newtown Square Corporate Campus",4431,0,269825
104,40,815356,"Newtown Square Corporate Campus",4227,0,269825
104,40,815357,"West Chester University",4233,0,269820
104,40,815358,"West Chester University",4476,0,269820
104,40,815359,"West Chester",4233,0,269828
104,40,815360,"Limited West Chester University",4228,0,269819
104,40,815361,"West Chester University",4471,0,269821
104,40,815362,"West Chester University",4222,0,269821
104,40,815363,"West Chester University",4224,0,269821
104,40,815364,"West Chester University",4781,0,269821
104,40,815365,"West Chester University",4472,0,269821
104,40,815366,"West Chester University",4225,0,269821
104,40,815367,"West Chester University",4221,0,269821
104,40,815368,"Newtown Square Corporate Campus",4223,0,269825
104,40,815370,"West Chester University",4231,0,269821
104,40,815371,"Newtown Square",4472,0,269823
104,40,815372,"Newtown Square",4472,0,269823
104,40,815373,"Newtown Square",4785,0,269823
104,40,815374,"West Chester University",4223,0,269821
104,40,815375,"Newtown Square",4222,0,269823
104,40,815376,"Newtown Square Corporate Campus",4225,0,269825
104,40,815377,"69th Street Transportation Ctr",4472,1,269834
104,40,815378,"69th Street Transportation Ctr",4223,1,269829
104,40,815379,"69th Street Transportation Ctr",4689,1,269829
104,40,815380,"69th Street Transportation Ctr",4224,1,269834
104,40,815381,"69th Street Transportation Ctr",4222,1,269834
104,40,815382,"69th Street Transportation Ctr",4228,1,269834
104,40,815383,"69th Street Transportation Ctr",4631,1,269842
104,40,815384,"69th Street Transportation Ctr",4225,1,269834
104,40,815385,"69th Street Transportation Ctr",4221,1,269834
104,40,815386,"69th Street Transportation Ctr",4231,1,269834
104,40,815387,"69th Street Transportation Ctr",4472,1,269842
104,40,815388,"69th Street Transportation Ctr",4224,1,269834
104,40,815389,"69th Street Transportation Ctr",4631,1,269842
104,40,815390,"69th Street Transportation Ctr",4232,1,269834
104,40,815391,"69th Street Transportation Ctr",4572,1,269842
104,40,815392,"69th Street Transportation Ctr",4222,1,269834
104,40,815393,"69th Street Transportation Ctr",4632,1,269842
104,40,815394,"69th Street Transportation Ctr",4233,1,269834
104,40,815395,"69th Street Transportation Ctr",4455,1,269842
104,40,815396,"69th Street Transportation Ctr",4232,1,269842
104,40,815397,"69th Street Transportation Ctr",4654,1,269834
104,40,815398,"69th Street Transportation Ctr",4472,1,269834
104,40,815399,"69th Street Transportation Ctr",4631,1,269834
104,40,815400,"69th Street Transportation Ctr",4572,1,269833
104,40,815401,"69th Street Transportation Ctr",4225,1,269833
104,40,815402,"69th Street Transportation Ctr",4477,1,269833
104,40,815403,"69th Street Transportation Ctr",4654,1,269833
104,40,815404,"69th Street Transportation Ctr",4476,1,269833
104,40,815405,"69th Street Transportation Ctr",4232,1,269833
104,40,815406,"69th Street Transportation Ctr",4632,1,269839
104,40,815407,"69th Street Transportation Ctr",4229,1,269834
104,40,815408,"69th Street Transportation Ctr",4233,1,269838
104,40,815409,"69th Street Transportation Ctr",4476,1,269838
104,40,815410,"69th Street Transportation Ctr",4233,1,269838
104,40,815411,"69th Street Transportation Ctr",4222,1,269839
104,40,815412,"69th Street Transportation Ctr",4221,1,269834
104,40,815413,"69th Street Transportation Ctr",4223,1,269834
104,40,815414,"69th Street Transportation Ctr",4222,1,269834
104,40,815415,"69th Street Transportation Ctr",4227,1,269829
104,40,815416,"69th Street Transportation Ctr",4224,1,269834
104,40,815417,"69th Street Transportation Ctr",4226,1,269834
104,40,815418,"69th Street Transportation Ctr",4230,1,269829
104,40,815419,"69th Street Transportation Ctr",4471,1,269834
104,40,815420,"69th Street Transportation Ctr",4222,1,269834
104,40,815421,"69th Street Transportation Ctr",4224,1,269834
104,40,815422,"69th Street Transportation Ctr",4223,1,269834
104,40,815423,"69th Street Transportation Ctr",4571,1,269834
104,40,815424,"69th Street Transportation Ctr",4471,1,269834
104,40,815425,"69th Street Transportation Ctr",4781,1,269834
104,40,815426,"69th Street Transportation Ctr",4221,1,269834
104,40,815427,"69th Street Transportation Ctr",4438,1,269829
104,40,815428,"69th Street Transportation Ctr",4222,1,269842
104,40,815429,"69th Street Transportation Ctr",4221,1,269834
104,40,815431,"69th Street Transportation Ctr",4223,1,269834
104,40,815432,"69th Street Transportation Ctr",4431,1,269829
104,40,815433,"69th Street Transportation Ctr",4225,1,269839
104,40,815434,"69th Street Transportation Ctr",4222,1,269839
104,40,815436,"69th Street Transportation Ctr",4225,1,269829
105,40,816032,"Rosemont",4305,0,269844
105,40,816033,"Ardmore",4306,0,269846
105,40,816034,"Rosemont",4344,0,269844
105,40,816035,"Rosemont",4304,0,269844
105,40,816036,"Ardmore (Suburban Square)",4305,0,269845
105,40,816037,"Ardmore (Suburban Square)",4634,0,269845
105,40,816038,"Ardmore (Suburban Square)",4305,0,271896
105,40,816039,"Rosemont",4302,0,269844
105,40,816040,"Rosemont",4331,0,269844
105,40,816041,"Rosemont",4344,0,269844
105,40,816042,"Ardmore (Suburban Square)",4305,0,271896
105,40,816043,"Rosemont",4201,0,269844
105,40,816044,"Rosemont",4301,0,269844
105,40,816045,"Rosemont",4333,0,269844
105,40,816046,"Rosemont",4201,0,269844
105,40,816047,"Rosemont",4302,0,269844
105,40,816048,"Rosemont",4201,0,269844
105,40,816049,"Rosemont",4302,0,269844
105,40,816050,"Rosemont",4333,0,269844
105,40,816051,"Rosemont",4306,0,269844
105,40,816052,"Rosemont",4344,0,269844
105,40,816053,"Rosemont",4343,0,269844
105,40,816054,"Rosemont",4343,0,269844
105,40,816055,"Rosemont",4333,0,269844
105,40,816056,"Rosemont",4302,0,269844
105,40,816057,"Rosemont",4303,0,269844
105,40,816058,"Rosemont",4301,0,269844
105,40,816059,"69th Street Transportation Ctr",4343,1,269847
105,40,816060,"69th Street Transportation Ctr",4304,1,269847
105,40,816061,"69th Street Transportation Ctr",4201,1,269847
105,40,816062,"69th Street Transportation Ctr",4302,1,269847
105,40,816063,"69th Street Transportation Ctr",4201,1,269847
105,40,816064,"69th Street Transportation Ctr",4343,1,269847
105,40,816065,"69th Street Transportation Ctr",4333,1,269847
105,40,816066,"69th Street Transportation Ctr",4344,1,269847
105,40,816067,"69th Street Transportation Ctr",4305,1,269848
105,40,816068,"69th Street Transportation Ctr",4305,1,271897
105,40,816069,"69th Street Transportation Ctr",4302,1,269847
105,40,816070,"69th Street Transportation Ctr",4331,1,269847
105,40,816071,"69th Street Transportation Ctr",4333,1,269847
105,40,816072,"69th Street Transportation Ctr",4634,1,271897
105,40,816073,"69th Street Transportation Ctr",4201,1,269847
105,40,816074,"69th Street Transportation Ctr",4344,1,269847
105,40,816075,"69th Street Transportation Ctr",4305,1,271897
105,40,816076,"69th Street Transportation Ctr",4303,1,269847
105,40,816077,"69th Street Transportation Ctr",4302,1,269847
105,40,816078,"69th Street Transportation Ctr",4301,1,269847
105,40,816079,"69th Street Transportation Ctr",4302,1,269847
105,40,816080,"69th Street Transportation Ctr",4305,1,269847
105,40,816081,"69th Street Transportation Ctr",4306,1,269847
105,40,816082,"69th Street Transportation Ctr",4344,1,269847
105,40,816083,"69th Street Transportation Ctr",4301,1,269847
105,40,816084,"69th Street Transportation Ctr",4333,1,269847
106,40,816380,"Paoli",4301,0,269851
106,40,816381,"Paoli",4333,0,269851
106,40,816382,"Paoli",4201,0,269851
106,40,816383,"Paoli",4332,0,269851
106,40,816384,"Paoli",4331,0,269851
106,40,816385,"Paoli",4302,0,269851
106,40,816386,"Ardmore",4361,0,269849
106,40,816387,"Paoli",4301,0,269851
106,40,816388,"Paoli",4305,0,269851
106,40,816389,"Ardmore",4361,0,269849
106,40,816390,"Paoli",4301,0,269851
106,40,816391,"Paoli",4344,0,269851
106,40,816392,"Paoli",4333,0,269851
106,40,816393,"Paoli",4301,0,269851
106,40,816394,"Paoli",4344,0,269851
106,40,816395,"Paoli",4302,0,269851
106,40,816396,"Paoli",4303,0,269851
106,40,816397,"Paoli",4334,0,269851
106,40,816398,"Ardmore",4361,0,269849
106,40,816399,"Paoli",4334,0,269851
106,40,816400,"69th Street Transportation Ctr",4331,1,269853
106,40,816401,"69th Street Transportation Ctr",4333,1,269853
106,40,816402,"69th Street Transportation Ctr",4302,1,269853
106,40,816403,"69th Street Transportation Ctr",4333,1,269853
106,40,816404,"69th Street Transportation Ctr",4332,1,269853
106,40,816405,"69th Street Transportation Ctr",4344,1,269853
106,40,816406,"69th Street Transportation Ctr",4301,1,269853
106,40,816407,"69th Street Transportation Ctr",4344,1,269853
106,40,816408,"69th Street Transportation Ctr",4303,1,269853
106,40,816409,"69th Street Transportation Ctr",4333,1,269854
106,40,816410,"69th Street Transportation Ctr",4301,1,269853
106,40,816411,"69th Street Transportation Ctr",4305,1,269853
106,40,816412,"69th Street Transportation Ctr",4334,1,269853
106,40,816413,"69th Street Transportation Ctr",4301,1,269853
106,40,816414,"69th Street Transportation Ctr",4302,1,269853
106,40,816415,"69th Street Transportation Ctr",4301,1,269853
106,40,816416,"69th Street Transportation Ctr",4201,1,269853
106,40,816417,"69th Street Transportation Ctr",4334,1,269853
107,40,816580,"Lawrence Park",4343,0,269860
107,40,816581,"Lawrence Park",4341,0,269860
107,40,816582,"Glenolden",4347,0,269856
107,40,816583,"Lawrence Park",4471,0,269860
107,40,816584,"Glenolden",4346,0,269856
107,40,816585,"Oakview",4347,0,269858
107,40,816586,"Oakview",4347,0,269858
107,40,816587,"Lawrence Park",4632,0,269860
107,40,816588,"Lawrence Park",4221,0,269860
107,40,816589,"Glenolden",4221,0,269856
107,40,816590,"Oakview",4347,0,269858
107,40,816591,"Glenolden",4363,0,269856
107,40,816592,"Lawrence Park",4784,0,269860
107,40,816593,"Lawrence Park",4474,0,269860
107,40,816594,"Lawrence Park",4653,0,269860
107,40,816595,"Lawrence Park",4343,0,269860
107,40,816596,"Lawrence Park",4341,0,269860
107,40,816597,"Lawrence Park",4345,0,269860
107,40,816598,"Lawrence Park",4343,0,269860
107,40,816599,"Lawrence Park",4432,0,269859
107,40,816600,"Lawrence Park",4341,0,269860
107,40,816601,"Lawrence Park",4345,0,269860
107,40,816602,"Oakview",4347,0,269858
107,40,816603,"Express 69th Street Trans Ctr",4432,1,269865
107,40,816604,"69th Street Transportation Ctr",4341,1,269864
